date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2022-08-14,39.90833333333333,24.97083333333333,475.9166666666667,20.325,27.833333333333332,99.5,0.3129166666666667,3.375,2.0437499999999997,105.08333333333333,66.20833333333333
2022-08-15,38.449999999999996,25.370833333333334,678.125,47.37916666666666,53.9125,58.875,0.36041666666666666,2.9583333333333335,1.1354166666666667,79.54166666666667,61.041666666666664
2022-08-16,43.645833333333336,28.066666666666666,644.25,39.541666666666664,38.458333333333336,70.70833333333333,0.42124999999999996,9.416666666666666,1.15625,77.95833333333333,58.708333333333336
2022-08-17,28.791666666666668,19.054166666666667,435.0416666666667,21.5125,18.7625,81.375,0.5470833333333334,2.625,1.2708333333333333,79.54166666666667,57.75
2022-08-18,42.03333333333333,22.233333333333334,271.5,13.645833333333334,11.458333333333334,47.875,0.5316666666666666,19.541666666666668,0.8895833333333334,66.70833333333333,40.291666666666664
2022-08-19,46.512499999999996,22.099999999999998,234.125,12.4,11.137500000000001,35.208333333333336,0.6404166666666666,28.583333333333332,0.5979166666666667,73.45833333333333,55.625
2022-08-20,49.39166666666667,22.729166666666668,275.9583333333333,13.166666666666666,13.683333333333332,44.125,0.6458333333333334,33.75,1.3708333333333333,71.70833333333333,54.166666666666664
2022-08-21,53.56666666666666,24.104166666666668,314.0,14.854166666666666,16.220833333333335,48.541666666666664,0.6329166666666667,40.125,1.3895833333333334,74.16666666666667,60.25
2022-08-22,55.3375,24.116666666666664,307.125,13.975,14.3375,53.291666666666664,0.5558333333333333,46.666666666666664,1.9625000000000001,74.91666666666667,61.125
2022-08-23,52.99583333333334,23.854166666666668,358.0833333333333,16.650000000000002,16.541666666666668,47.666666666666664,0.6275000000000001,46.583333333333336,1.33125,75.83333333333333,61.875
2022-08-24,56.199999999999996,25.383333333333336,296.0,15.275,12.799999999999999,42.916666666666664,0.7733333333333333,46.833333333333336,0.7395833333333334,76.66666666666667,61.541666666666664
2022-08-25,58.25416666666666,26.9875,254.5,11.987499999999999,11.029166666666667,51.166666666666664,0.725,38.916666666666664,1.4583333333333333,80.5,63.208333333333336
2022-08-26,60.49583333333334,27.383333333333336,278.5833333333333,13.5875,13.225,54.333333333333336,0.7266666666666667,46.0,1.6166666666666665,82.875,63.875
2022-08-27,50.5,23.95,283.0416666666667,13.116666666666667,12.829166666666666,52.833333333333336,0.6520833333333333,34.083333333333336,1.6520833333333333,79.16666666666667,62.25
2022-08-28,41.18333333333333,20.541666666666668,251.75,10.945833333333333,10.629166666666666,56.375,0.48374999999999996,20.375,1.7791666666666668,72.29166666666667,52.458333333333336
2022-08-29,43.75833333333333,21.97083333333333,308.9583333333333,14.6625,13.3125,54.5,0.4770833333333333,21.333333333333332,1.8145833333333334,68.0,41.958333333333336
2022-08-30,47.275,23.479166666666668,391.5,19.337500000000002,17.533333333333335,54.916666666666664,0.5508333333333334,27.666666666666668,1.7125000000000001,74.375,53.875
2022-08-31,40.59583333333333,20.55,359.2916666666667,16.979166666666668,16.670833333333334,58.625,0.5079166666666667,23.5,1.8958333333333333,71.70833333333333,49.541666666666664
2022-09-01,30.870833333333334,16.2375,290.625,13.029166666666667,12.679166666666667,52.416666666666664,0.3983333333333334,12.375,1.98125,62.916666666666664,36.666666666666664
2022-09-02,37.5875,19.216666666666665,362.25,16.349999999999998,16.329166666666666,60.375,0.36916666666666664,18.833333333333332,1.9375,61.708333333333336,38.708333333333336
2022-09-03,35.12916666666667,19.079166666666666,298.2083333333333,11.720833333333333,12.35,51.875,0.3383333333333334,14.041666666666666,1.9854166666666666,63.375,36.875
2022-09-04,51.92916666666667,28.59583333333333,274.0416666666667,10.020833333333334,9.9375,49.916666666666664,0.38375,17.083333333333332,1.9166666666666667,74.83333333333333,50.666666666666664
2022-09-05,41.65833333333333,21.433333333333334,258.2916666666667,10.887500000000001,11.354166666666666,56.041666666666664,0.42208333333333337,15.333333333333334,1.7833333333333334,80.04166666666667,56.916666666666664
2022-09-06,44.050000000000004,23.641666666666666,354.7083333333333,16.416666666666668,17.4875,64.20833333333333,0.4891666666666667,14.875,1.7,71.95833333333333,50.0
2022-09-07,43.0875,23.833333333333332,480.625,23.608333333333334,23.379166666666666,61.208333333333336,0.6095833333333334,15.833333333333334,1.6708333333333334,74.33333333333333,55.25
2022-09-08,60.65416666666667,36.36666666666667,766.875,34.729166666666664,33.11666666666667,94.79166666666667,0.4154166666666667,15.916666666666666,2.154166666666667,109.04166666666667,64.16666666666667
2022-09-09,83.34166666666667,52.87916666666666,798.375,31.3,29.929166666666664,122.16666666666667,0.5425000000000001,14.125,1.9124999999999999,141.33333333333334,76.75
2022-09-10,126.83333333333333,84.8625,1069.4583333333333,38.979166666666664,36.55416666666667,165.29166666666666,0.6995833333333333,9.791666666666666,1.6500000000000001,192.91666666666666,94.29166666666667
2022-09-11,64.47500000000001,41.458333333333336,754.0,28.204166666666666,30.820833333333336,114.0,0.6358333333333334,8.375,1.6416666666666666,174.625,97.83333333333333
2022-09-12,98.10000000000001,64.35833333333333,973.875,38.19166666666667,36.93333333333333,143.625,1.105,11.458333333333334,1.1666666666666667,162.83333333333334,81.5
2022-09-13,69.3625,43.875,893.25,40.4875,38.25416666666667,101.125,1.1166666666666667,13.083333333333334,1.20625,167.125,89.29166666666667
2022-09-14,41.07083333333333,23.616666666666664,527.9583333333334,23.03333333333333,22.22083333333333,59.333333333333336,0.77375,13.375,1.6020833333333335,98.70833333333333,66.875
2022-09-15,36.30833333333333,19.683333333333334,293.3333333333333,11.508333333333333,11.75,57.791666666666664,0.56375,11.958333333333334,1.8187499999999999,70.29166666666667,46.541666666666664
2022-09-16,47.07083333333333,24.53333333333333,240.91666666666666,8.883333333333333,8.6,65.45833333333333,0.44083333333333335,17.083333333333332,1.8187499999999999,72.125,49.583333333333336
2022-09-17,57.275,28.0125,269.4166666666667,11.895833333333334,10.658333333333333,69.16666666666667,0.5441666666666667,26.75,1.6854166666666666,79.70833333333333,60.666666666666664
2022-09-18,60.958333333333336,29.791666666666668,346.7916666666667,17.054166666666667,15.012500000000001,66.58333333333333,0.545,34.875,1.6312499999999999,87.54166666666667,64.58333333333333
2022-09-19,52.17916666666667,25.425,352.0,16.520833333333332,14.595833333333333,64.5,0.35000000000000003,32.625,1.9354166666666668,83.79166666666667,62.583333333333336
2022-09-20,39.475,19.241666666666667,252.5,11.358333333333334,10.020833333333334,63.666666666666664,0.30624999999999997,22.958333333333332,1.9749999999999999,71.625,51.333333333333336
2022-09-21,37.1875,17.754166666666666,242.625,11.4375,9.495833333333334,63.125,0.30875,21.666666666666668,1.8,63.25,37.625
2022-09-22,36.208333333333336,17.591666666666665,236.29166666666666,10.8375,9.283333333333333,61.458333333333336,0.3558333333333334,19.708333333333332,1.8,62.0,36.875
2022-09-23,37.24166666666667,17.666666666666668,199.125,8.275,7.658333333333334,63.0,0.4033333333333333,19.625,1.64375,61.75,36.166666666666664
2022-09-24,38.862500000000004,19.970833333333335,214.16666666666666,9.25,8.245833333333334,64.91666666666667,0.38375000000000004,13.208333333333334,1.5062499999999999,63.916666666666664,38.166666666666664
